study_id,site_id,crop,biome_num,management,sampling_year,log_vr_large,log_vr_small,plot_id,log_vr_total
Juliana_Hipolito_Coffea_arabica_Brazil_2013,O04,Coffea arabica,7,3,2013,-2.99573227355399,-3.6888794541139363,Plot_1737,-2.995732273553991
Juliana_Hipolito_Coffea_arabica_Brazil_2013,O06,Coffea arabica,7,3,2013,-3.68887945411394,-2.5902671654458267,Plot_1738,-2.5902671654458267
Juliana_Hipolito_Coffea_arabica_Brazil_2013,O08,Coffea arabica,7,3,2013,-3.68887945411394,-2.995732273553991,Plot_1739,-2.995732273553991
Juliana_Hipolito_Coffea_arabica_Brazil_2013,O09,Coffea arabica,7,3,2013,-3.68887945411394,-2.5902671654458267,Plot_1740,-2.5902671654458267
Juliana_Hipolito_Coffea_arabica_Brazil_2013,O12,Coffea arabica,7,3,2013,-2.59026716544583,-3.6888794541139363,Plot_1742,-2.5902671654458267
Juliana_Hipolito_Coffea_arabica_Brazil_2013,O14,Coffea arabica,7,3,2013,-3.68887945411394,-2.995732273553991,Plot_1743,-2.995732273553991
Juliana_Hipolito_Coffea_arabica_Brazil_2013,O18,Coffea arabica,2,3,2013,-3.68887945411394,-2.3025850929940455,Plot_1746,-2.3025850929940455
Juliana_Hipolito_Coffea_arabica_Brazil_2014,C03,Coffea arabica,7,0,2014,-2.59026716544583,-1.742969305058623,Plot_1748,-1.491654876777717
Juliana_Hipolito_Coffea_arabica_Brazil_2014,C04,Coffea arabica,7,0,2014,-2.59026716544583,-2.995732273553991,Plot_1749,-2.3025850929940455
Juliana_Hipolito_Coffea_arabica_Brazil_2014,C07,Coffea arabica,7,0,2014,-2.99573227355399,-2.0794415416798357,Plot_1751,-1.8971199848858813
Juliana_Hipolito_Coffea_arabica_Brazil_2014,C09,Coffea arabica,7,0,2014,-3.68887945411394,-2.995732273553991,Plot_1753,-2.995732273553991
Juliana_Hipolito_Coffea_arabica_Brazil_2014,C17,Coffea arabica,2,0,2014,-2.59026716544583,-2.995732273553991,Plot_1756,-2.3025850929940455
Juliana_Hipolito_Coffea_arabica_Brazil_2014,O01,Coffea arabica,2,3,2014,-3.68887945411394,-2.5902671654458267,Plot_1758,-2.5902671654458267
Juliana_Hipolito_Coffea_arabica_Brazil_2014,O03,Coffea arabica,7,3,2014,-2.99573227355399,-2.995732273553991,Plot_1759,-2.5902671654458267
Juliana_Hipolito_Coffea_arabica_Brazil_2014,O04,Coffea arabica,7,3,2014,-3.68887945411394,-2.995732273553991,Plot_1760,-2.995732273553991
Juliana_Hipolito_Coffea_arabica_Brazil_2014,O07,Coffea arabica,7,3,2014,-3.68887945411394,-1.491654876777717,Plot_1761,-1.491654876777717
Juliana_Hipolito_Coffea_arabica_Brazil_2014,O08,Coffea arabica,7,3,2014,-3.68887945411394,-2.5902671654458267,Plot_1762,-2.5902671654458267
Juliana_Hipolito_Coffea_arabica_Brazil_2014,O09,Coffea arabica,7,3,2014,-3.68887945411394,-2.995732273553991,Plot_1763,-2.995732273553991
Juliana_Hipolito_Coffea_arabica_Brazil_2014,O14,Coffea arabica,7,3,2014,-2.99573227355399,-2.995732273553991,Plot_1765,-2.5902671654458267
Juliana_Hipolito_Mangifera_indica_Brazil_2005,1,Mangifera indica,2,0,2005,-7.96554557312999,-6.866933284461882,Plot_1769,-6.866933284461882
Juliana_Hipolito_Mangifera_indica_Brazil_2005,2,Mangifera indica,2,0,2005,-7.27239839257005,-6.579251212010101,Plot_1770,-6.579251212010101
Juliana_Hipolito_Mangifera_indica_Brazil_2005,3,Mangifera indica,2,0,2005,-7.27239839257005,-5.19295685089021,Plot_1771,-5.19295685089021
Juliana_Hipolito_Mangifera_indica_Brazil_2005,4,Mangifera indica,2,0,2005,-7.27239839257005,-5.886104031450156,Plot_1772,-5.886104031450156
Katherine_LW_Burns_Malus_domestica_Ireland_2018,c.IAJ.C,Malus domestica,4,0,2018,-2.21784386453896,-3.6041382256588457,Plot_1773,-2.0459936076122958
Katherine_LW_Burns_Malus_domestica_Ireland_2018,c.IAJ.E,Malus domestica,4,0,2018,-2.56494935746154,-3.5765502691400166,Plot_1774,-2.3237873006446486
Katherine_LW_Burns_Malus_domestica_Ireland_2018,c.LHO.C,Malus domestica,4,0,2018,-3.16406758837321,-2.7586024802650413,Plot_1775,-2.316769727986002
Katherine_LW_Burns_Malus_domestica_Ireland_2018,c.LHO.E,Malus domestica,4,0,2018,-2.84620053958303,-3.4339872044851463,Plot_1776,-2.4784757594577096
Katherine_LW_Burns_Malus_domestica_Ireland_2018,c.LWO.C,Malus domestica,4,0,2018,-2.58571134890997,-4.983606621708336,Plot_1777,-2.585711348909966
Katherine_LW_Burns_Malus_domestica_Ireland_2018,c.LWO.E,Malus domestica,4,0,2018,-3.19184715248028,-3.0376964726530233,Plot_1778,-2.498699971920336
Katherine_LW_Burns_Malus_domestica_Ireland_2018,c.MFO.C,Malus domestica,4,0,2018,-3.20545280453606,-3.898599985096005,Plot_1779,-2.917770732084279
Katherine_LW_Burns_Malus_domestica_Ireland_2018,c.MFO.E,Malus domestica,4,0,2018,-3.01693448120459,-3.5765502691400166,Plot_1780,-2.6602595372658615
Katherine_LW_Burns_Malus_domestica_Ireland_2018,d.BAF.C,Malus domestica,4,0,2018,-1.33020489446885,-2.8526314299133175,Plot_1781,-1.1478833376748925
Katherine_LW_Burns_Malus_domestica_Ireland_2018,d.BAF.E,Malus domestica,4,0,2018,-1.29756624551121,-3.3219480100080148,Plot_1782,-1.1903207151576087
Katherine_LW_Burns_Malus_domestica_Ireland_2018,d.IAJ.C,Malus domestica,4,0,2018,-3.15463355613985,-5.351858133476067,Plot_1783,-3.154633556139847
Katherine_LW_Burns_Malus_domestica_Ireland_2018,d.IAJ.E,Malus domestica,4,0,2018,-2.65825953659919,-3.100092288878234,Plot_1784,-2.2062744128561373
Katherine_LW_Burns_Malus_domestica_Ireland_2018,d.LIA.C,Malus domestica,4,0,2018,-1.93152141160321,-3.9464244321454784,Plot_1785,-1.836211231798889
Katherine_LW_Burns_Malus_domestica_Ireland_2018,d.LIA.E,Malus domestica,4,0,2018,-2.20204386377217,-3.258096538021482,Plot_1786,-1.9363406980391626
Katherine_LW_Burns_Malus_domestica_Ireland_2018,d.TAF.C,Malus domestica,4,0,2018,-2.80568867066613,-3.984343667007772,Plot_1787,-2.5980493058878817
Katherine_LW_Burns_Malus_domestica_Ireland_2018,d.TAF.E,Malus domestica,4,0,2018,-3.24356843745857,-3.2435684374585723,Plot_1788,-2.6149597780361984
Katherine_LW_Burns_Vicia_faba_Ireland_2018,BDF.18.C,Vicia faba,4,0,2018,-3.2188758248682,-5.0106352940962555,Plot_1789,-3.2188758248682006
Katherine_LW_Burns_Vicia_faba_Ireland_2018,BDF.18.E,Vicia faba,4,0,2018,-2.93119375241642,-5.0106352940962555,Plot_1790,-2.9311937524164198
Katherine_LW_Burns_Vicia_faba_Ireland_2019,JGF.19.C,Vicia faba,4,0,2019,-2.77258872223978,-5.480638923341991,Plot_1793,-2.772588722239781
Katherine_LW_Burns_Vicia_faba_Ireland_2019,KSF.19.C,Vicia faba,4,0,2019,-3.40119738166216,-5.480638923341991,Plot_1794,-3.4011973816621555
Katherine_LW_Burns_Vicia_faba_Ireland_2019,KSF.19.E,Vicia faba,4,0,2019,-3.68887945411394,-5.480638923341991,Plot_1795,-3.6888794541139363
Katherine_LW_Burns_Vicia_faba_Ireland_2019,NGF.19.C,Vicia faba,4,0,2019,-2.04665171885684,-5.480638923341991,Plot_1796,-2.046651718856845
Katherine_LW_Burns_Vicia_faba_Ireland_2019,NGF.19.E,Vicia faba,4,0,2019,-2.26176309847379,-5.480638923341991,Plot_1797,-2.2617630984737906
Leah_Blechschmidt_Malus_domestica_Canada_2018,1,Malus domestica,4,0,2018,-4.21212759787848,-2.6026896854443837,Plot_2948,-2.6026896854443837
Leah_Blechschmidt_Malus_domestica_Canada_2018,10,Malus domestica,4,0,2018,-3.04289774199642,0.6888017093004429,Plot_2957,0.7066063339339496
Leah_Blechschmidt_Malus_domestica_Canada_2018,13,Malus domestica,4,0,2018,-2.87235325239349,-1.4860588912735955,Plot_2960,-1.3142086343469364
Leah_Blechschmidt_Malus_domestica_Canada_2018,14,Malus domestica,4,0,2018,-4.0943445622221,-3.4011973816621555,Plot_2961,-3.4011973816621555
Leah_Blechschmidt_Malus_domestica_Canada_2018,2,Malus domestica,4,0,2018,-4.0943445622221,-1.8971199848858813,Plot_2949,-1.8971199848858813
Leah_Blechschmidt_Malus_domestica_Canada_2018,3,Malus domestica,4,0,2018,-3.62434093297637,-2.0149030205422647,Plot_2950,-1.91959284073794
Leah_Blechschmidt_Malus_domestica_Canada_2018,4,Malus domestica,4,0,2018,-3.2188758248682,-2.0149030205422647,Plot_2951,-1.8325814637483102
Leah_Blechschmidt_Malus_domestica_Canada_2018,5,Malus domestica,4,0,2018,-3.74212396863275,-1.10306663901749,Plot_2952,-1.06797531920622
Leah_Blechschmidt_Malus_domestica_Canada_2018,6,Malus domestica,4,0,2018,-2.93119375241642,-4.029806041084529,Plot_2953,-2.9311937524164198
Leah_Blechschmidt_Malus_domestica_Canada_2018,8,Malus domestica,4,0,2018,-4.31748811353631,-1.8325814637483102,Plot_2955,-1.8325814637483102
Leah_Blechschmidt_Malus_domestica_Canada_2019,1,Malus domestica,4,0,2019,-3.47019025314911,-1.8607523407150068,Plot_2962,-1.765442160910682
Leah_Blechschmidt_Malus_domestica_Canada_2019,10,Malus domestica,4,0,2019,-0.624648258206278,-0.2499548087648669,Plot_2969,0.26399094233736736
Leah_Blechschmidt_Malus_domestica_Canada_2019,11,Malus domestica,4,0,2019,-3.14988295338125,-2.05127066471314,Plot_2970,-1.8505999692509885
Leah_Blechschmidt_Malus_domestica_Canada_2019,12,Malus domestica,4,0,2019,-3.29583686600433,-3.295836866004329,Plot_2971,-2.890371757896165
Leah_Blechschmidt_Malus_domestica_Canada_2019,13,Malus domestica,4,0,2019,-4.0943445622221,-4.0943445622221,Plot_2972,-4.0943445622221
Leah_Blechschmidt_Malus_domestica_Canada_2019,14,Malus domestica,4,0,2019,-3.51898041731854,-2.8258332367585934,Plot_2973,-2.6026896854443837
Leah_Blechschmidt_Malus_domestica_Canada_2019,2,Malus domestica,4,0,2019,-2.89037175789616,-2.379546134130174,Plot_2963,-2.043073897508961
Leah_Blechschmidt_Malus_domestica_Canada_2019,4,Malus domestica,4,0,2019,-2.08389589202922,-2.553899521274952,Plot_2964,-1.6784307839210522
Leah_Blechschmidt_Malus_domestica_Canada_2019,5,Malus domestica,4,0,2019,-2.23804657185647,-0.9852836033611064,Plot_2965,-0.7621400520468967
Leah_Blechschmidt_Malus_domestica_Canada_2019,7,Malus domestica,4,0,2019,-2.12026353620009,-1.8325814637483102,Plot_2966,-1.3217558399823195
Leah_Blechschmidt_Malus_domestica_Canada_2019,8,Malus domestica,4,0,2019,-4.21212759787848,-3.518980417318539,Plot_2967,-3.518980417318539
Leah_Blechschmidt_Malus_domestica_Canada_2019,9,Malus domestica,4,0,2019,-2.70805020110221,-3.8066624897703196,Plot_2968,-2.70805020110221
Louis_Sutter_Brassica_napus_Switzerland_2014,S1,Brassica napus,4,0,2014,-3.71705033108063,-3.4657359027997265,Plot_1806,-2.9549102790337356
Louis_Sutter_Brassica_napus_Switzerland_2014,S10,Brassica napus,4,0,2014,-4.56434819146784,-3.1780538303479458,Plot_1815,-3.0239031505206873
Louis_Sutter_Brassica_napus_Switzerland_2014,S11,Brassica napus,4,0,2014,-4.969813299576,-2.9549102790337356,Plot_1816,-2.890371757896165
Louis_Sutter_Brassica_napus_Switzerland_2014,S12,Brassica napus,4,0,2014,-3.3603753871419,-3.2650652073375754,Plot_1817,-2.667228206581955
Louis_Sutter_Brassica_napus_Switzerland_2014,S13,Brassica napus,4,0,2014,-5.66296048013595,-1.791759469228055,Plot_1818,-1.791759469228055
Louis_Sutter_Brassica_napus_Switzerland_2014,S14,Brassica napus,4,0,2014,-4.969813299576,-4.564348191467836,Plot_1819,-4.276666119016055
Louis_Sutter_Brassica_napus_Switzerland_2014,S15,Brassica napus,4,0,2014,-4.969813299576,-3.7170503310806327,Plot_1820,-3.58351893845611
Louis_Sutter_Brassica_napus_Switzerland_2014,S16,Brassica napus,4,0,2014,-5.66296048013595,-4.969813299576001,Plot_1821,-4.969813299576001
Louis_Sutter_Brassica_napus_Switzerland_2014,S17,Brassica napus,4,0,2014,-5.66296048013595,-4.564348191467836,Plot_1822,-4.564348191467836
Louis_Sutter_Brassica_napus_Switzerland_2014,S18,Brassica napus,4,0,2014,-4.969813299576,-3.4657359027997265,Plot_1823,-3.3603753871419
Louis_Sutter_Brassica_napus_Switzerland_2014,S2,Brassica napus,4,0,2014,-5.66296048013595,-2.9549102790337356,Plot_1807,-2.9549102790337356
Louis_Sutter_Brassica_napus_Switzerland_2014,S3,Brassica napus,4,0,2014,-5.66296048013595,-2.9549102790337356,Plot_1808,-2.9549102790337356
Louis_Sutter_Brassica_napus_Switzerland_2014,S4,Brassica napus,4,0,2014,-5.66296048013595,-3.2650652073375754,Plot_1809,-3.2650652073375754
Louis_Sutter_Brassica_napus_Switzerland_2014,S5,Brassica napus,4,0,2014,-5.66296048013595,-2.9549102790337356,Plot_1810,-2.9549102790337356
Louis_Sutter_Brassica_napus_Switzerland_2014,S6,Brassica napus,4,0,2014,-5.66296048013595,-3.871201010907891,Plot_1811,-3.871201010907891
Louis_Sutter_Brassica_napus_Switzerland_2014,S7,Brassica napus,4,0,2014,-4.56434819146784,-3.4657359027997265,Plot_1812,-3.2650652073375754
Louis_Sutter_Brassica_napus_Switzerland_2014,S8,Brassica napus,4,0,2014,-4.969813299576,-3.58351893845611,Plot_1813,-3.4657359027997265
Louis_Sutter_Brassica_napus_Switzerland_2014,S9,Brassica napus,4,0,2014,-5.66296048013595,-2.2617630984737906,Plot_1814,-2.2617630984737906
Marcos_Minarro_Malus_domestica_Spain_2015,Bus06,Malus domestica,4,1,2015,-4.31748811353631,-2.70805020110221,Plot_1902,-2.70805020110221
Marcos_Minarro_Malus_domestica_Spain_2015,Cal17,Malus domestica,4,1,2015,-4.31748811353631,-3.2188758248682006,Plot_1913,-3.2188758248682006
Marcos_Minarro_Malus_domestica_Spain_2015,Cam07,Malus domestica,4,3,2015,-3.62434093297637,-2.9309437836612124,Plot_1903,-2.707850221099544
Marcos_Minarro_Malus_domestica_Spain_2015,Cay09,Malus domestica,4,1,2015,-2.12026353620009,-2.70805020110221,Plot_1905,-1.7525387560747736
Marcos_Minarro_Malus_domestica_Spain_2015,Cey08,Malus domestica,4,1,2015,-2.93119375241642,-1.6093712479895572,Plot_1904,-1.427060801627743
Marcos_Minarro_Malus_domestica_Spain_2015,Col13,Malus domestica,4,1,2015,-3.62434093297637,-3.2188758248682006,Plot_1909,-2.9311937524164198
Marcos_Minarro_Malus_domestica_Spain_2015,Gai04,Malus domestica,4,1,2015,-3.2188758248682,-3.624340932976365,Plot_1900,-2.9311937524164198
Marcos_Minarro_Malus_domestica_Spain_2015,Lav16,Malus domestica,4,1,2015,-2.70805020110221,-2.371577964480997,Plot_1912,-1.91959284073794
Marcos_Minarro_Malus_domestica_Spain_2015,Mas12,Malus domestica,4,1,2015,-3.2188758248682,-2.371577964480997,Plot_1908,-2.120263536200091
Marcos_Minarro_Malus_domestica_Spain_2015,Mun24,Malus domestica,4,3,2015,-3.2188758248682,-3.2188758248682006,Plot_1920,-2.70805020110221
Marcos_Minarro_Malus_domestica_Spain_2015,Nor22,Malus domestica,4,1,2015,-2.70805020110221,-2.0149030205422647,Plot_1918,-1.6784307839210517
Marcos_Minarro_Malus_domestica_Spain_2015,Obi23,Malus domestica,4,1,2015,-1.6094379124341,-1.8325814637483102,Plot_1919,-1.0593915755148284
Marcos_Minarro_Malus_domestica_Spain_2015,Pan21,Malus domestica,4,1,2015,-2.70805020110221,-2.5257286443082556,Plot_1917,-2.0149030205422647
Marcos_Minarro_Malus_domestica_Spain_2015,Por10,Malus domestica,4,1,2015,-3.62434093297637,-2.9309437836612124,Plot_1906,-2.707850221099544
Marcos_Minarro_Malus_domestica_Spain_2015,Que19,Malus domestica,4,1,2015,-3.2188758248682,-2.70805020110221,Plot_1915,-2.371577964480997
Marcos_Minarro_Malus_domestica_Spain_2015,Qui15,Malus domestica,4,1,2015,-2.371577964481,-2.9311937524164198,Plot_1911,-2.0149030205422647
Marcos_Minarro_Malus_domestica_Spain_2015,Ria02,Malus domestica,4,1,2015,-3.62434093297637,-3.2188758248682006,Plot_1898,-2.9311937524164198
Marcos_Minarro_Malus_domestica_Spain_2015,Sal20,Malus domestica,4,1,2015,-1.54489939129653,-2.37143511754125,Plot_1916,-1.2264002066655664
Marcos_Minarro_Malus_domestica_Spain_2015,San18,Malus domestica,4,1,2015,-3.62434093297637,-3.2188758248682006,Plot_1914,-2.9311937524164198
Marcos_Minarro_Malus_domestica_Spain_2015,Sel01,Malus domestica,4,3,2015,-0.762140052046897,-2.9311937524164198,Plot_1897,-0.6799019538099246
Marcos_Minarro_Malus_domestica_Spain_2015,Sor05,Malus domestica,4,1,2015,-3.62434093297637,-2.371577964480997,Plot_1901,-2.2380465718564744
Marcos_Minarro_Malus_domestica_Spain_2015,Tin25,Malus domestica,4,1,2015,-2.93119375241642,-1.6784307839210517,Plot_1921,-1.4842747694800944
Marcos_Minarro_Malus_domestica_Spain_2015,Tor03,Malus domestica,4,1,2015,-4.31748811353631,-3.624340932976365,Plot_1899,-3.624340932976365
Marcos_Minarro_Malus_domestica_Spain_2015,Val14,Malus domestica,4,1,2015,-2.70805020110221,-2.0149030205422647,Plot_1910,-1.6784307839210517
Marcos_Minarro_Malus_domestica_Spain_2015,Ver11,Malus domestica,4,1,2015,-2.70805020110221,-1.48368670712854,Plot_1907,-1.2724895986794014
Nicolas_J_Vereecken_Brassica_napus_Belgium_2019,Flemalle,Brassica napus,4,0,2019,-1.45528723260684,-3.033472601536838,Plot_2058,-1.2742893027433957
Nicolas_J_Vereecken_Brassica_napus_Belgium_2019,Freres_Delvaux,Brassica napus,4,0,2019,-4.21212759787848,-3.1560749236291703,Plot_2059,-2.890371757896165
Nicolas_J_Vereecken_Brassica_napus_Belgium_2019,Pirmez,Brassica napus,4,3,2019,-2.82583323675859,-2.4849066497880004,Plot_2060,-1.960835799271989
Nicolas_J_Vereecken_Brassica_napus_Belgium_2019,Schiepers,Brassica napus,4,3,2019,-2.42036812865043,-3.4011973816621555,Plot_2061,-2.117181869662683
Nicolas_J_Vereecken_Brassica_napus_France_2016,Villebrun-Colza,Brassica napus,4,0,2016,-2.77258872223978,-4.969813299576001,Plot_2023,-2.6772785424354564
Nicolas_J_Vereecken_Fragaria_x_ananassa_Belgium_2019,Coin_des_Champs,Fragaria x ananassa,4,3,2019,-2.89037175789616,-2.5303690238647576,Plot_2062,-2.0149030205422647
Nicolas_J_Vereecken_Fragaria_x_ananassa_Belgium_2019,Ferme_du_Chateau,Fragaria x ananassa,4,0,2019,-5.19295685089021,-3.033472601536838,Plot_2063,-2.959364629383116
Nicolas_J_Vereecken_Fragaria_x_ananassa_Belgium_2019,Fruits_du_Verger,Fragaria x ananassa,4,0,2019,-1.26113121816588,-6.29156913955832,Plot_2064,-1.2611312181658847
Nicolas_J_Vereecken_Fragaria_x_ananassa_Belgium_2019,Val-Notre-Dame,Fragaria x ananassa,4,3,2019,-3.2005266862,-3.3471301603918797,Plot_2065,-2.6026896854443837
Nicolas_J_Vereecken_Malus_domestica_Belgium_2019,Ballat,Malus domestica,4,3,2019,-4.68213122712422,-3.247046701834897,Plot_2025,-3.0726933146901194
Nicolas_J_Vereecken_Malus_domestica_Belgium_2019,Bianca 18O,Malus domestica,4,3,2019,-4.68213122712422,-3.1135153092103742,Plot_2026,-2.959364629383116
Nicolas_J_Vereecken_Malus_domestica_Belgium_2019,Bianca 20C,Malus domestica,4,1,2019,-2.99573227355399,-4.345658990503007,Plot_2027,-2.7950615780918397
Nicolas_J_Vereecken_Malus_domestica_Belgium_2019,Bianca 21C,Malus domestica,4,1,2019,-4.0943445622221,-6.29156913955832,Plot_2028,-4.0943445622221
Nicolas_J_Vereecken_Malus_domestica_Belgium_2019,Bianca 21O,Malus domestica,4,3,2019,-3.89367386675995,-4.68213122712422,Plot_2029,-3.58351893845611
Nicolas_J_Vereecken_Malus_domestica_Belgium_2019,Gasi_malus_2019,Malus domestica,4,3,2019,-2.2140316956526,-0.8405306859926195,Plot_2030,-0.6182458723868276
Nicolas_J_Vereecken_Malus_domestica_Belgium_2019,Laduron,Malus domestica,4,3,2019,-3.4583557955021,-1.109785589266235,Plot_2031,-1.023710980494992
Nicolas_J_Vereecken_Malus_domestica_Belgium_2019,Pommeraie_2019,Malus domestica,4,3,2019,-2.95936462938312,-1.8489178830680035,Plot_2032,-1.5730702682632256
Nicolas_J_Vereecken_Malus_domestica_Belgium_2019,Vergers de Barry,Malus domestica,4,3,2019,-4.90527477843843,-3.4583557955021043,Plot_2033,-3.295836866004329
Nicolas_J_Vereecken_Malus_domestica_Belgium_2019,Vergers de Brunehaut,Malus domestica,4,1,2019,-1.45528723260684,-2.2662174488231708,Plot_2034,-1.0930721082924943
Nicolas_J_Vereecken_Malus_domestica_Belgium_2019,Vergers de la Vallee,Malus domestica,4,1,2019,-1.848917883068,-0.9209311114306573,Plot_2035,-0.5911255661676337
Nicolas_J_Vereecken_Malus_domestica_France_2016,Villebrun-Verger,Malus domestica,4,0,2016,-2.77258872223978,-4.969813299576001,Plot_2024,-2.6772785424354564
Nicolas_J_Vereecken_Malus_domestica_France_2019,Bois de la Borde,Malus domestica,4,3,2019,-2.79506157809184,-3.58351893845611,Plot_2036,-2.4414215378482615
Nicolas_J_Vereecken_Malus_domestica_France_2019,Dampleux,Malus domestica,4,1,2019,-1.96083579927199,-2.4203681286504293,Plot_2037,-1.4793847841859027
Nicolas_J_Vereecken_Malus_domestica_France_2019,Ferme de Canon,Malus domestica,4,3,2019,-2.3212772260062,-2.0149030205422647,Plot_2038,-1.4712875739532831
Nicolas_J_Vereecken_Malus_domestica_France_2019,Fontenay,Malus domestica,4,1,2019,-2.62800749342867,-2.086876520167354,Plot_2039,-1.6376087894007967
Nicolas_J_Vereecken_Malus_domestica_France_2019,Innenheim,Malus domestica,4,1,2019,-2.62800749342867,-2.1644347545132283,Plot_2040,-1.6863989535702288
Nicolas_J_Vereecken_Malus_domestica_France_2019,Jeunes de la Motte,Malus domestica,4,1,2019,-2.37954613413017,-3.58351893845611,Plot_2041,-2.132686056198648
Nicolas_J_Vereecken_Malus_domestica_France_2019,Le Plessis,Malus domestica,4,3,2019,-2.70805020110221,-2.7950615780918397,Plot_2042,-2.0720614343822135
Nicolas_J_Vereecken_Malus_domestica_France_2019,Maillebois,Malus domestica,4,3,2019,-2.60268968544438,-1.4317567351966478,Plot_2043,-1.1676051601550612
Nicolas_J_Vereecken_Malus_domestica_France_2019,SCA de la Plesse,Malus domestica,4,1,2019,-1.79175946922805,-3.3471301603918797,Plot_2044,-1.6094379124341003
Nicolas_J_Vereecken_Malus_domestica_France_2019,SCA de Vauleard,Malus domestica,4,1,2019,-2.11718186966268,-3.295836866004329,Plot_2045,-1.8607523407150064
Nicolas_J_Vereecken_Malus_domestica_France_2019,Tilly,Malus domestica,4,1,2019,-2.34032542097689,-2.0574626349610607,Plot_2046,-1.5040773967762742
Nicolas_J_Vereecken_Malus_domestica_France_2019,Traenheim,Malus domestica,4,3,2019,-3.03347260153684,-2.7950615780918397,Plot_2047,-2.231126129011901
Nicolas_J_Vereecken_Malus_domestica_France_2019,Vergers Ohey,Malus domestica,4,3,2019,-2.6806512269141,-2.2842359543258492,Plot_2048,-1.78070963304147
Nicolas_J_Vereecken_Pyrus_communis_Belgium_2019,Gasi_pyrus_2019,Pyrus communis,4,3,2019,-3.80666248977032,-1.9740810260220096,Plot_2066,-1.8372218433048122
Nicolas_J_Vereecken_Pyrus_communis_Belgium_2019,Pommeraie_pyrus_2019,Pyrus communis,4,3,2019,-3.2470467018349,-2.765208614942159,Plot_2067,-2.3025850929940455
Nicolas_J_Vereecken_Rubus_idaeus_Belgium_2017,La Framboiseraie de Redu,Rubus idaeus,4,0,2017,-3.58351893845611,-5.19295685089021,Plot_2052,-3.58351893845611
Nicolas_J_Vereecken_Vaccinium_corymbosum_Belgium_2017,Fredandberries,Vaccinium corymbosum,4,3,2017,-2.70805020110221,-4.499809670330265,Plot_2053,-2.6280074934286737
Nicolas_J_Vereecken_Vaccinium_corymbosum_Belgium_2017,Myrtille de Chardeneux,Vaccinium corymbosum,4,0,2017,-1.75896964640506,-4.499809670330265,Plot_2054,-1.7272209480904839
Nicolas_J_Vereecken_Vaccinium_corymbosum_Belgium_2017,P'tits Fruits d'Ici,Vaccinium corymbosum,4,3,2017,-1.6094379124341,-3.4011973816621555,Plot_2055,-1.4672634236535578
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,AB,Vaccinium corymbosum,8,0,2016,-3.06472514504094,-5.0106352940962555,Plot_2068,-3.0647251450409425
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,AR,Vaccinium corymbosum,8,0,2016,-4.31748811353631,-5.0106352940962555,Plot_2069,-4.31748811353631
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BB,Vaccinium corymbosum,8,0,2016,-5.01063529409626,-4.31748811353631,Plot_2070,-4.31748811353631
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BBR3,Vaccinium corymbosum,8,0,2016,-5.01063529409626,-5.0106352940962555,Plot_2071,-5.0106352940962555
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BBR4,Vaccinium corymbosum,8,0,2016,-3.62434093297637,-5.0106352940962555,Plot_2072,-3.624340932976365
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BBR5,Vaccinium corymbosum,8,0,2016,-2.93119375241642,-5.0106352940962555,Plot_2073,-2.9311937524164198
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BM,Vaccinium corymbosum,8,0,2016,-5.01063529409626,-5.0106352940962555,Plot_2074,-5.0106352940962555
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BSA,Vaccinium corymbosum,8,0,2016,-5.01063529409626,-3.912023005428146,Plot_2075,-3.912023005428146
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BSF,Vaccinium corymbosum,8,0,2016,-3.06472514504094,-4.31748811353631,Plot_2076,-2.9311937524164198
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,PSE,Vaccinium corymbosum,8,0,2016,-2.70805020110221,-5.0106352940962555,Plot_2077,-2.70805020110221
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,PSO,Vaccinium corymbosum,8,0,2016,-2.93119375241642,-5.0106352940962555,Plot_2078,-2.9311937524164198
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,QM,Vaccinium corymbosum,8,0,2016,-5.01063529409626,-5.0106352940962555,Plot_2079,-5.0106352940962555
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,QT,Vaccinium corymbosum,8,0,2016,-3.91202300542815,-5.0106352940962555,Plot_2080,-3.912023005428146
Rachael_Winfree_Cucumis_melo_USA_2004,bar,Cucumis melo,4,0,2004,-1.32175583998232,-0.6931471805599453,Plot_2221,-0.3101549283038396
Rachael_Winfree_Cucumis_melo_USA_2004,del,Cucumis melo,4,0,2004,-2.70805020110221,-1.0986122886681098,Plot_2222,-1.0033021088637848
Rachael_Winfree_Cucumis_melo_USA_2004,ker,Cucumis melo,4,0,2004,-2.01490302054226,-3.4011973816621555,Plot_2223,-2.0149030205422647
