study_id,site_id,crop,biome_num,management,sampling_year,log_vr_large,log_vr_small,plot_id,log_vr_total,global_regressor_V0
Ignasi_Bartomeus_Brassica_napus_Sweden_2013,9,Brassica napus,4,0,2013,-3.40119738166216,-3.4011973816621555,Plot_758,-3.4011973816621555,-2.639796
Jeroen_Scheper_Brassica_napus_Netherlands_2011,Bussloo,Brassica napus,4,0,2011,-1.32175583998232,-2.70805020110221,Plot_1629,-1.1499055830556604,-1.5957274
Jeroen_Scheper_Brassica_napus_Netherlands_2011,Deventer,Brassica napus,4,0,2011,-0.727048732235627,-2.4849066497880004,Plot_1630,-0.5978370007556204,-2.0269098
Jeroen_Scheper_Brassica_napus_Netherlands_2011,Doetinchem,Brassica napus,4,0,2011,0.667829372575655,-2.0149030205422647,Plot_1631,0.7259370033829363,-1.9305607
Jeroen_Scheper_Brassica_napus_Netherlands_2011,Gelselaar,Brassica napus,4,0,2011,0.139761942375159,-4.0943445622221,Plot_1632,0.1397619423751586,-1.9854927
Jeroen_Scheper_Brassica_napus_Netherlands_2011,Kloosterhaar,Brassica napus,4,0,2011,-4.0943445622221,-4.0943445622221,Plot_1633,-4.0943445622221,-1.7442691
Jeroen_Scheper_Brassica_napus_Netherlands_2011,Lengel,Brassica napus,4,0,2011,-1.69644928942373,-2.70805020110221,Plot_1634,-1.455287232606842,-2.2301254
Jeroen_Scheper_Brassica_napus_Netherlands_2011,Lettele,Brassica napus,4,0,2011,-0.510825623765991,-2.4849066497880004,Plot_1635,-0.4054651081081644,-2.2732055
Jeroen_Scheper_Brassica_napus_Netherlands_2011,Schalkhaar,Brassica napus,4,0,2011,-1.45528723260684,-3.4011973816621555,Plot_1636,-1.3862943611198906,-2.3607507
Jeroen_Scheper_Brassica_napus_several_countries_2012,Bussloo,Brassica napus,4,0,2012,-2.99573227355399,-2.1484344131667874,Plot_1637,-1.8971199848858813,-2.1739125
Jeroen_Scheper_Brassica_napus_several_countries_2012,Doetinchem,Brassica napus,4,0,2012,-2.70805020110221,-1.6964492894237302,Plot_1638,-1.455287232606842,-3.0097957
Jeroen_Scheper_Brassica_napus_several_countries_2012,Gelselaar,Brassica napus,4,0,2012,-2.99573227355399,-2.70805020110221,Plot_1639,-2.302585092994045,-2.0555484
Jeroen_Scheper_Brassica_napus_several_countries_2012,Kloosterhaar,Brassica napus,4,0,2012,-2.70805020110221,-2.4849066497880004,Plot_1640,-2.0149030205422647,-2.0073395
Jeroen_Scheper_Brassica_napus_several_countries_2012,Lengel,Brassica napus,4,0,2012,-1.52939520476056,-2.70805020110221,Plot_1641,-1.3217558399823195,-2.903113
Jeroen_Scheper_Brassica_napus_several_countries_2012,Schalkhaar,Brassica napus,4,0,2012,-2.30258509299405,-2.4849066497880004,Plot_1642,-1.791759469228055,-2.3562095
Juliana_Hipolito_Coffea_arabica_Brazil_2013,C02,Coffea arabica,7,0,2013,-3.68887945411394,-2.995732273553991,Plot_1717,-2.995732273553991,-2.7911258
Juliana_Hipolito_Coffea_arabica_Brazil_2013,C07,Coffea arabica,7,0,2013,-3.68887945411394,-3.688879454113936,Plot_1721,-3.688879454113936,-3.0634394
Juliana_Hipolito_Coffea_arabica_Brazil_2013,C08,Coffea arabica,2,0,2013,-3.68887945411394,-2.302585092994045,Plot_1722,-2.302585092994045,-2.6448555
Juliana_Hipolito_Coffea_arabica_Brazil_2013,C09,Coffea arabica,7,0,2013,-2.59026716544583,-2.302585092994045,Plot_1723,-1.8971199848858813,-2.6758533
Juliana_Hipolito_Coffea_arabica_Brazil_2013,C14,Coffea arabica,7,0,2013,-3.68887945411394,-2.079441541679836,Plot_1728,-2.079441541679836,-2.2776966
Juliana_Hipolito_Coffea_arabica_Brazil_2013,C17,Coffea arabica,2,0,2013,-2.99573227355399,-2.5902671654458267,Plot_1730,-2.302585092994045,-2.5297623
Juliana_Hipolito_Coffea_arabica_Brazil_2013,C18,Coffea arabica,2,0,2013,-3.68887945411394,-2.995732273553991,Plot_1731,-2.995732273553991,-2.5932717
Juliana_Hipolito_Coffea_arabica_Brazil_2013,C19,Coffea arabica,2,0,2013,-3.68887945411394,-2.995732273553991,Plot_1732,-2.995732273553991,-2.3730955
Juliana_Hipolito_Coffea_arabica_Brazil_2013,O01,Coffea arabica,2,3,2013,-3.68887945411394,-2.5902671654458267,Plot_1735,-2.5902671654458267,-2.4693556
Juliana_Hipolito_Coffea_arabica_Brazil_2013,O03,Coffea arabica,7,3,2013,-3.68887945411394,-2.5902671654458267,Plot_1736,-2.5902671654458267,-1.7529324
Juliana_Hipolito_Coffea_arabica_Brazil_2013,O04,Coffea arabica,7,3,2013,-2.99573227355399,-3.688879454113936,Plot_1737,-2.995732273553991,-2.412057
Juliana_Hipolito_Coffea_arabica_Brazil_2013,O06,Coffea arabica,7,3,2013,-3.68887945411394,-2.5902671654458267,Plot_1738,-2.5902671654458267,-1.5927625
Juliana_Hipolito_Coffea_arabica_Brazil_2013,O08,Coffea arabica,7,3,2013,-3.68887945411394,-2.995732273553991,Plot_1739,-2.995732273553991,-2.212932
Juliana_Hipolito_Coffea_arabica_Brazil_2013,O09,Coffea arabica,7,3,2013,-3.68887945411394,-2.5902671654458267,Plot_1740,-2.5902671654458267,-2.365716
Juliana_Hipolito_Coffea_arabica_Brazil_2013,O12,Coffea arabica,7,3,2013,-2.59026716544583,-3.688879454113936,Plot_1742,-2.5902671654458267,-2.0745487
Juliana_Hipolito_Coffea_arabica_Brazil_2013,O14,Coffea arabica,7,3,2013,-3.68887945411394,-2.995732273553991,Plot_1743,-2.995732273553991,-1.9076703
Juliana_Hipolito_Coffea_arabica_Brazil_2013,O18,Coffea arabica,2,3,2013,-3.68887945411394,-2.302585092994045,Plot_1746,-2.302585092994045,-1.9201093
Juliana_Hipolito_Coffea_arabica_Brazil_2014,C03,Coffea arabica,7,0,2014,-2.59026716544583,-1.742969305058623,Plot_1748,-1.491654876777717,-2.7577436
Juliana_Hipolito_Coffea_arabica_Brazil_2014,C04,Coffea arabica,7,0,2014,-2.59026716544583,-2.995732273553991,Plot_1749,-2.302585092994045,-1.6600811
Juliana_Hipolito_Coffea_arabica_Brazil_2014,C07,Coffea arabica,7,0,2014,-2.99573227355399,-2.079441541679836,Plot_1751,-1.8971199848858813,-3.0634394
Juliana_Hipolito_Coffea_arabica_Brazil_2014,C09,Coffea arabica,7,0,2014,-3.68887945411394,-2.995732273553991,Plot_1753,-2.995732273553991,-2.6758533
Juliana_Hipolito_Coffea_arabica_Brazil_2014,C17,Coffea arabica,2,0,2014,-2.59026716544583,-2.995732273553991,Plot_1756,-2.302585092994045,-2.5297623
Juliana_Hipolito_Coffea_arabica_Brazil_2014,O01,Coffea arabica,2,3,2014,-3.68887945411394,-2.5902671654458267,Plot_1758,-2.5902671654458267,-2.4693556
Juliana_Hipolito_Coffea_arabica_Brazil_2014,O03,Coffea arabica,7,3,2014,-2.99573227355399,-2.995732273553991,Plot_1759,-2.5902671654458267,-1.7529324
Juliana_Hipolito_Coffea_arabica_Brazil_2014,O04,Coffea arabica,7,3,2014,-3.68887945411394,-2.995732273553991,Plot_1760,-2.995732273553991,-2.412057
Juliana_Hipolito_Coffea_arabica_Brazil_2014,O07,Coffea arabica,7,3,2014,-3.68887945411394,-1.491654876777717,Plot_1761,-1.491654876777717,-2.1817756
Juliana_Hipolito_Coffea_arabica_Brazil_2014,O08,Coffea arabica,7,3,2014,-3.68887945411394,-2.5902671654458267,Plot_1762,-2.5902671654458267,-2.212932
Juliana_Hipolito_Coffea_arabica_Brazil_2014,O09,Coffea arabica,7,3,2014,-3.68887945411394,-2.995732273553991,Plot_1763,-2.995732273553991,-2.365716
Juliana_Hipolito_Coffea_arabica_Brazil_2014,O14,Coffea arabica,7,3,2014,-2.99573227355399,-2.995732273553991,Plot_1765,-2.5902671654458267,-1.9076703
Juliana_Hipolito_Mangifera_indica_Brazil_2005,1,Mangifera indica,2,0,2005,-7.96554557312999,-6.866933284461882,Plot_1769,-6.866933284461882,-5.0157695
Juliana_Hipolito_Mangifera_indica_Brazil_2005,2,Mangifera indica,2,0,2005,-7.27239839257005,-6.579251212010101,Plot_1770,-6.579251212010101,-6.056577
Juliana_Hipolito_Mangifera_indica_Brazil_2005,3,Mangifera indica,2,0,2005,-7.27239839257005,-5.19295685089021,Plot_1771,-5.19295685089021,-4.4930954
Juliana_Hipolito_Mangifera_indica_Brazil_2005,4,Mangifera indica,2,0,2005,-7.27239839257005,-5.886104031450156,Plot_1772,-5.886104031450156,-5.152287
Katherine_LW_Burns_Malus_domestica_Ireland_2018,c.IAJ.C,Malus domestica,4,0,2018,-2.21784386453896,-3.6041382256588457,Plot_1773,-2.045993607612296,-2.6823583
Katherine_LW_Burns_Malus_domestica_Ireland_2018,c.IAJ.E,Malus domestica,4,0,2018,-2.56494935746154,-3.5765502691400166,Plot_1774,-2.323787300644649,-2.7464166
Katherine_LW_Burns_Malus_domestica_Ireland_2018,c.LHO.C,Malus domestica,4,0,2018,-3.16406758837321,-2.7586024802650413,Plot_1775,-2.316769727986002,-2.359982
Katherine_LW_Burns_Malus_domestica_Ireland_2018,c.LHO.E,Malus domestica,4,0,2018,-2.84620053958303,-3.4339872044851463,Plot_1776,-2.4784757594577096,-2.1963663
Katherine_LW_Burns_Malus_domestica_Ireland_2018,c.LWO.C,Malus domestica,4,0,2018,-2.58571134890997,-4.983606621708336,Plot_1777,-2.585711348909966,-2.748539
Katherine_LW_Burns_Malus_domestica_Ireland_2018,c.LWO.E,Malus domestica,4,0,2018,-3.19184715248028,-3.037696472653024,Plot_1778,-2.498699971920336,-2.258097
Katherine_LW_Burns_Malus_domestica_Ireland_2018,c.MFO.C,Malus domestica,4,0,2018,-3.20545280453606,-3.898599985096005,Plot_1779,-2.917770732084279,-2.709086
Katherine_LW_Burns_Malus_domestica_Ireland_2018,c.MFO.E,Malus domestica,4,0,2018,-3.01693448120459,-3.5765502691400166,Plot_1780,-2.660259537265861,-2.88012
Katherine_LW_Burns_Malus_domestica_Ireland_2018,d.BAF.C,Malus domestica,4,0,2018,-1.33020489446885,-2.852631429913317,Plot_1781,-1.1478833376748925,-2.0930576
Katherine_LW_Burns_Malus_domestica_Ireland_2018,d.BAF.E,Malus domestica,4,0,2018,-1.29756624551121,-3.3219480100080148,Plot_1782,-1.1903207151576087,-1.7115629
Katherine_LW_Burns_Malus_domestica_Ireland_2018,d.IAJ.C,Malus domestica,4,0,2018,-3.15463355613985,-5.351858133476067,Plot_1783,-3.154633556139847,-2.1548543
Katherine_LW_Burns_Malus_domestica_Ireland_2018,d.IAJ.E,Malus domestica,4,0,2018,-2.65825953659919,-3.100092288878234,Plot_1784,-2.2062744128561373,-2.1548543
Katherine_LW_Burns_Malus_domestica_Ireland_2018,d.LIA.C,Malus domestica,4,0,2018,-1.93152141160321,-3.9464244321454784,Plot_1785,-1.836211231798889,-1.9813333
Katherine_LW_Burns_Malus_domestica_Ireland_2018,d.LIA.E,Malus domestica,4,0,2018,-2.20204386377217,-3.258096538021482,Plot_1786,-1.9363406980391624,-2.0172372
Katherine_LW_Burns_Malus_domestica_Ireland_2018,d.TAF.C,Malus domestica,4,0,2018,-2.80568867066613,-3.984343667007772,Plot_1787,-2.5980493058878817,-2.1744585
Katherine_LW_Burns_Malus_domestica_Ireland_2018,d.TAF.E,Malus domestica,4,0,2018,-3.24356843745857,-3.2435684374585723,Plot_1788,-2.6149597780361984,-2.7284179
Katherine_LW_Burns_Vicia_faba_Ireland_2018,BDF.18.C,Vicia faba,4,0,2018,-3.2188758248682,-5.010635294096256,Plot_1789,-3.218875824868201,-2.6623259
Katherine_LW_Burns_Vicia_faba_Ireland_2018,BDF.18.E,Vicia faba,4,0,2018,-2.93119375241642,-5.010635294096256,Plot_1790,-2.93119375241642,-2.6182566
Katherine_LW_Burns_Vicia_faba_Ireland_2019,JGF.19.C,Vicia faba,4,0,2019,-2.77258872223978,-5.480638923341991,Plot_1793,-2.772588722239781,-3.5934696
Katherine_LW_Burns_Vicia_faba_Ireland_2019,KSF.19.C,Vicia faba,4,0,2019,-3.40119738166216,-5.480638923341991,Plot_1794,-3.4011973816621555,-2.748859
Katherine_LW_Burns_Vicia_faba_Ireland_2019,KSF.19.E,Vicia faba,4,0,2019,-3.68887945411394,-5.480638923341991,Plot_1795,-3.688879454113936,-2.866198
Katherine_LW_Burns_Vicia_faba_Ireland_2019,NGF.19.C,Vicia faba,4,0,2019,-2.04665171885684,-5.480638923341991,Plot_1796,-2.046651718856845,-2.1675994
Katherine_LW_Burns_Vicia_faba_Ireland_2019,NGF.19.E,Vicia faba,4,0,2019,-2.26176309847379,-5.480638923341991,Plot_1797,-2.26176309847379,-2.2111263
Leah_Blechschmidt_Malus_domestica_Canada_2018,1,Malus domestica,4,0,2018,-4.21212759787848,-2.602689685444384,Plot_2948,-2.602689685444384,-1.8954318
Leah_Blechschmidt_Malus_domestica_Canada_2018,10,Malus domestica,4,0,2018,-3.04289774199642,0.6888017093004429,Plot_2957,0.7066063339339496,-1.333466
Leah_Blechschmidt_Malus_domestica_Canada_2018,13,Malus domestica,4,0,2018,-2.87235325239349,-1.4860588912735957,Plot_2960,-1.3142086343469364,-2.7851653
Leah_Blechschmidt_Malus_domestica_Canada_2018,14,Malus domestica,4,0,2018,-4.0943445622221,-3.4011973816621555,Plot_2961,-3.4011973816621555,-1.906264
Leah_Blechschmidt_Malus_domestica_Canada_2018,2,Malus domestica,4,0,2018,-4.0943445622221,-1.8971199848858813,Plot_2949,-1.8971199848858813,-2.2675896
Leah_Blechschmidt_Malus_domestica_Canada_2018,3,Malus domestica,4,0,2018,-3.62434093297637,-2.0149030205422647,Plot_2950,-1.91959284073794,-1.5232236
Leah_Blechschmidt_Malus_domestica_Canada_2018,4,Malus domestica,4,0,2018,-3.2188758248682,-2.0149030205422647,Plot_2951,-1.8325814637483104,-1.9172783
Leah_Blechschmidt_Malus_domestica_Canada_2018,5,Malus domestica,4,0,2018,-3.74212396863275,-1.10306663901749,Plot_2952,-1.06797531920622,-1.8677304
Leah_Blechschmidt_Malus_domestica_Canada_2018,6,Malus domestica,4,0,2018,-2.93119375241642,-4.029806041084529,Plot_2953,-2.93119375241642,-1.6653048
Leah_Blechschmidt_Malus_domestica_Canada_2018,8,Malus domestica,4,0,2018,-4.31748811353631,-1.8325814637483104,Plot_2955,-1.8325814637483104,-2.4309297
Leah_Blechschmidt_Malus_domestica_Canada_2019,1,Malus domestica,4,0,2019,-3.47019025314911,-1.8607523407150068,Plot_2962,-1.765442160910682,-1.7147982
Leah_Blechschmidt_Malus_domestica_Canada_2019,10,Malus domestica,4,0,2019,-0.624648258206278,-0.2499548087648669,Plot_2969,0.2639909423373673,-1.3559552
Leah_Blechschmidt_Malus_domestica_Canada_2019,11,Malus domestica,4,0,2019,-3.14988295338125,-2.05127066471314,Plot_2970,-1.8505999692509885,-2.3255565
Leah_Blechschmidt_Malus_domestica_Canada_2019,12,Malus domestica,4,0,2019,-3.29583686600433,-3.295836866004329,Plot_2971,-2.890371757896165,-2.2253783
Leah_Blechschmidt_Malus_domestica_Canada_2019,13,Malus domestica,4,0,2019,-4.0943445622221,-4.0943445622221,Plot_2972,-4.0943445622221,-2.9752746
Leah_Blechschmidt_Malus_domestica_Canada_2019,14,Malus domestica,4,0,2019,-3.51898041731854,-2.825833236758593,Plot_2973,-2.602689685444384,-2.042885
Leah_Blechschmidt_Malus_domestica_Canada_2019,2,Malus domestica,4,0,2019,-2.89037175789616,-2.379546134130174,Plot_2963,-2.043073897508961,-2.0586543
Leah_Blechschmidt_Malus_domestica_Canada_2019,4,Malus domestica,4,0,2019,-2.08389589202922,-2.553899521274952,Plot_2964,-1.6784307839210522,-1.8796724
Leah_Blechschmidt_Malus_domestica_Canada_2019,5,Malus domestica,4,0,2019,-2.23804657185647,-0.9852836033611064,Plot_2965,-0.7621400520468967,-1.7835047
Leah_Blechschmidt_Malus_domestica_Canada_2019,7,Malus domestica,4,0,2019,-2.12026353620009,-1.8325814637483104,Plot_2966,-1.3217558399823195,-1.6419264
Leah_Blechschmidt_Malus_domestica_Canada_2019,8,Malus domestica,4,0,2019,-4.21212759787848,-3.518980417318539,Plot_2967,-3.518980417318539,-2.292589
Leah_Blechschmidt_Malus_domestica_Canada_2019,9,Malus domestica,4,0,2019,-2.70805020110221,-3.80666248977032,Plot_2968,-2.70805020110221,-1.5254551
Louis_Sutter_Brassica_napus_Switzerland_2014,S1,Brassica napus,4,0,2014,-3.71705033108063,-3.4657359027997265,Plot_1806,-2.954910279033736,-2.3395185
Louis_Sutter_Brassica_napus_Switzerland_2014,S10,Brassica napus,4,0,2014,-4.56434819146784,-3.1780538303479458,Plot_1815,-3.0239031505206877,-2.925737
Louis_Sutter_Brassica_napus_Switzerland_2014,S11,Brassica napus,4,0,2014,-4.969813299576,-2.954910279033736,Plot_1816,-2.890371757896165,-2.5834508
Louis_Sutter_Brassica_napus_Switzerland_2014,S12,Brassica napus,4,0,2014,-3.3603753871419,-3.2650652073375754,Plot_1817,-2.667228206581955,-2.0777144
Louis_Sutter_Brassica_napus_Switzerland_2014,S13,Brassica napus,4,0,2014,-5.66296048013595,-1.791759469228055,Plot_1818,-1.791759469228055,-1.0254484
Louis_Sutter_Brassica_napus_Switzerland_2014,S14,Brassica napus,4,0,2014,-4.969813299576,-4.564348191467836,Plot_1819,-4.276666119016055,-2.4785333
Louis_Sutter_Brassica_napus_Switzerland_2014,S15,Brassica napus,4,0,2014,-4.969813299576,-3.7170503310806327,Plot_1820,-3.58351893845611,-1.6857231
Louis_Sutter_Brassica_napus_Switzerland_2014,S16,Brassica napus,4,0,2014,-5.66296048013595,-4.969813299576001,Plot_1821,-4.969813299576001,-2.0061054
Louis_Sutter_Brassica_napus_Switzerland_2014,S17,Brassica napus,4,0,2014,-5.66296048013595,-4.564348191467836,Plot_1822,-4.564348191467836,-2.9632552
Louis_Sutter_Brassica_napus_Switzerland_2014,S18,Brassica napus,4,0,2014,-4.969813299576,-3.4657359027997265,Plot_1823,-3.3603753871419,-1.9148921
Louis_Sutter_Brassica_napus_Switzerland_2014,S2,Brassica napus,4,0,2014,-5.66296048013595,-2.954910279033736,Plot_1807,-2.954910279033736,-2.5763786
Louis_Sutter_Brassica_napus_Switzerland_2014,S3,Brassica napus,4,0,2014,-5.66296048013595,-2.954910279033736,Plot_1808,-2.954910279033736,-2.9100611
Louis_Sutter_Brassica_napus_Switzerland_2014,S4,Brassica napus,4,0,2014,-5.66296048013595,-3.2650652073375754,Plot_1809,-3.2650652073375754,-2.7056332
Louis_Sutter_Brassica_napus_Switzerland_2014,S5,Brassica napus,4,0,2014,-5.66296048013595,-2.954910279033736,Plot_1810,-2.954910279033736,-2.3025584
Louis_Sutter_Brassica_napus_Switzerland_2014,S6,Brassica napus,4,0,2014,-5.66296048013595,-3.871201010907891,Plot_1811,-3.871201010907891,-3.3349214
Louis_Sutter_Brassica_napus_Switzerland_2014,S7,Brassica napus,4,0,2014,-4.56434819146784,-3.4657359027997265,Plot_1812,-3.2650652073375754,-1.6632714
Louis_Sutter_Brassica_napus_Switzerland_2014,S8,Brassica napus,4,0,2014,-4.969813299576,-3.58351893845611,Plot_1813,-3.4657359027997265,-1.9367647
Louis_Sutter_Brassica_napus_Switzerland_2014,S9,Brassica napus,4,0,2014,-5.66296048013595,-2.26176309847379,Plot_1814,-2.26176309847379,-2.1621704
Marcos_Minarro_Malus_domestica_Spain_2015,Bus06,Malus domestica,4,1,2015,-4.31748811353631,-2.70805020110221,Plot_1902,-2.70805020110221,-1.9582086
Marcos_Minarro_Malus_domestica_Spain_2015,Cal17,Malus domestica,4,1,2015,-4.31748811353631,-3.218875824868201,Plot_1913,-3.218875824868201,-3.4660232
Marcos_Minarro_Malus_domestica_Spain_2015,Cam07,Malus domestica,4,3,2015,-3.62434093297637,-2.9309437836612124,Plot_1903,-2.707850221099544,-2.052699
Marcos_Minarro_Malus_domestica_Spain_2015,Cay09,Malus domestica,4,1,2015,-2.12026353620009,-2.70805020110221,Plot_1905,-1.7525387560747736,-2.1798012
Marcos_Minarro_Malus_domestica_Spain_2015,Cey08,Malus domestica,4,1,2015,-2.93119375241642,-1.6093712479895572,Plot_1904,-1.427060801627743,-1.6386554
Marcos_Minarro_Malus_domestica_Spain_2015,Col13,Malus domestica,4,1,2015,-3.62434093297637,-3.218875824868201,Plot_1909,-2.93119375241642,-2.96128
Marcos_Minarro_Malus_domestica_Spain_2015,Gai04,Malus domestica,4,1,2015,-3.2188758248682,-3.624340932976365,Plot_1900,-2.93119375241642,-3.2736144
Marcos_Minarro_Malus_domestica_Spain_2015,Lav16,Malus domestica,4,1,2015,-2.70805020110221,-2.371577964480997,Plot_1912,-1.91959284073794,-2.5277817
Marcos_Minarro_Malus_domestica_Spain_2015,Mas12,Malus domestica,4,1,2015,-3.2188758248682,-2.371577964480997,Plot_1908,-2.120263536200091,-1.3886468
Marcos_Minarro_Malus_domestica_Spain_2015,Mun24,Malus domestica,4,3,2015,-3.2188758248682,-3.218875824868201,Plot_1920,-2.70805020110221,-2.1833997
Marcos_Minarro_Malus_domestica_Spain_2015,Nor22,Malus domestica,4,1,2015,-2.70805020110221,-2.0149030205422647,Plot_1918,-1.6784307839210515,-1.93116
Marcos_Minarro_Malus_domestica_Spain_2015,Obi23,Malus domestica,4,1,2015,-1.6094379124341,-1.8325814637483104,Plot_1919,-1.0593915755148284,-2.795434
Marcos_Minarro_Malus_domestica_Spain_2015,Pan21,Malus domestica,4,1,2015,-2.70805020110221,-2.525728644308256,Plot_1917,-2.0149030205422647,-2.200738
Marcos_Minarro_Malus_domestica_Spain_2015,Por10,Malus domestica,4,1,2015,-3.62434093297637,-2.9309437836612124,Plot_1906,-2.707850221099544,-1.5499012
Marcos_Minarro_Malus_domestica_Spain_2015,Que19,Malus domestica,4,1,2015,-3.2188758248682,-2.70805020110221,Plot_1915,-2.371577964480997,-2.4282904
Marcos_Minarro_Malus_domestica_Spain_2015,Qui15,Malus domestica,4,1,2015,-2.371577964481,-2.93119375241642,Plot_1911,-2.0149030205422647,-2.0146894
Marcos_Minarro_Malus_domestica_Spain_2015,Ria02,Malus domestica,4,1,2015,-3.62434093297637,-3.218875824868201,Plot_1898,-2.93119375241642,-2.444663
Marcos_Minarro_Malus_domestica_Spain_2015,Sal20,Malus domestica,4,1,2015,-1.54489939129653,-2.37143511754125,Plot_1916,-1.2264002066655664,-2.5505195
Marcos_Minarro_Malus_domestica_Spain_2015,San18,Malus domestica,4,1,2015,-3.62434093297637,-3.218875824868201,Plot_1914,-2.93119375241642,-2.3382888
Marcos_Minarro_Malus_domestica_Spain_2015,Sel01,Malus domestica,4,3,2015,-0.762140052046897,-2.93119375241642,Plot_1897,-0.6799019538099246,-1.070811
Marcos_Minarro_Malus_domestica_Spain_2015,Sor05,Malus domestica,4,1,2015,-3.62434093297637,-2.371577964480997,Plot_1901,-2.2380465718564744,-2.507239
Marcos_Minarro_Malus_domestica_Spain_2015,Tin25,Malus domestica,4,1,2015,-2.93119375241642,-1.6784307839210515,Plot_1921,-1.4842747694800944,-2.1939998
Marcos_Minarro_Malus_domestica_Spain_2015,Tor03,Malus domestica,4,1,2015,-4.31748811353631,-3.624340932976365,Plot_1899,-3.624340932976365,-2.7105618
Marcos_Minarro_Malus_domestica_Spain_2015,Val14,Malus domestica,4,1,2015,-2.70805020110221,-2.0149030205422647,Plot_1910,-1.6784307839210515,-2.0945444
Marcos_Minarro_Malus_domestica_Spain_2015,Ver11,Malus domestica,4,1,2015,-2.70805020110221,-1.48368670712854,Plot_1907,-1.2724895986794014,-2.1716604
Nicolas_J_Vereecken_Brassica_napus_Belgium_2019,Flemalle,Brassica napus,4,0,2019,-1.45528723260684,-3.033472601536838,Plot_2058,-1.2742893027433957,-1.6726676
Nicolas_J_Vereecken_Brassica_napus_Belgium_2019,Freres_Delvaux,Brassica napus,4,0,2019,-4.21212759787848,-3.1560749236291703,Plot_2059,-2.890371757896165,-2.6222625
Nicolas_J_Vereecken_Brassica_napus_Belgium_2019,Pirmez,Brassica napus,4,3,2019,-2.82583323675859,-2.4849066497880004,Plot_2060,-1.960835799271989,-2.6231422
Nicolas_J_Vereecken_Brassica_napus_Belgium_2019,Schiepers,Brassica napus,4,3,2019,-2.42036812865043,-3.4011973816621555,Plot_2061,-2.117181869662683,-1.1674619
Nicolas_J_Vereecken_Brassica_napus_France_2016,Villebrun-Colza,Brassica napus,4,0,2016,-2.77258872223978,-4.969813299576001,Plot_2023,-2.6772785424354564,-2.397165
Nicolas_J_Vereecken_Fragaria_x_ananassa_Belgium_2019,Coin_des_Champs,Fragaria x ananassa,4,3,2019,-2.89037175789616,-2.5303690238647576,Plot_2062,-2.0149030205422647,-1.542794
Nicolas_J_Vereecken_Fragaria_x_ananassa_Belgium_2019,Ferme_du_Chateau,Fragaria x ananassa,4,0,2019,-5.19295685089021,-3.033472601536838,Plot_2063,-2.959364629383116,-2.4614837
Nicolas_J_Vereecken_Fragaria_x_ananassa_Belgium_2019,Fruits_du_Verger,Fragaria x ananassa,4,0,2019,-1.26113121816588,-6.29156913955832,Plot_2064,-1.2611312181658847,-2.141042
Nicolas_J_Vereecken_Fragaria_x_ananassa_Belgium_2019,Val-Notre-Dame,Fragaria x ananassa,4,3,2019,-3.2005266862,-3.34713016039188,Plot_2065,-2.602689685444384,-1.8359298
Nicolas_J_Vereecken_Malus_domestica_Belgium_2019,Ballat,Malus domestica,4,3,2019,-4.68213122712422,-3.247046701834897,Plot_2025,-3.0726933146901194,-1.814564
Nicolas_J_Vereecken_Malus_domestica_Belgium_2019,Bianca 18O,Malus domestica,4,3,2019,-4.68213122712422,-3.1135153092103742,Plot_2026,-2.959364629383116,-1.9894854
Nicolas_J_Vereecken_Malus_domestica_Belgium_2019,Bianca 20C,Malus domestica,4,1,2019,-2.99573227355399,-4.345658990503007,Plot_2027,-2.79506157809184,-2.3568382
Nicolas_J_Vereecken_Malus_domestica_Belgium_2019,Bianca 21C,Malus domestica,4,1,2019,-4.0943445622221,-6.29156913955832,Plot_2028,-4.0943445622221,-3.0237956
Nicolas_J_Vereecken_Malus_domestica_Belgium_2019,Bianca 21O,Malus domestica,4,3,2019,-3.89367386675995,-4.68213122712422,Plot_2029,-3.58351893845611,-2.654901
Nicolas_J_Vereecken_Malus_domestica_Belgium_2019,Gasi_malus_2019,Malus domestica,4,3,2019,-2.2140316956526,-0.8405306859926195,Plot_2030,-0.6182458723868276,-1.7392571
Nicolas_J_Vereecken_Malus_domestica_Belgium_2019,Laduron,Malus domestica,4,3,2019,-3.4583557955021,-1.109785589266235,Plot_2031,-1.023710980494992,-1.6092033
Nicolas_J_Vereecken_Malus_domestica_Belgium_2019,Pommeraie_2019,Malus domestica,4,3,2019,-2.95936462938312,-1.8489178830680035,Plot_2032,-1.5730702682632256,-1.5782124
Nicolas_J_Vereecken_Malus_domestica_Belgium_2019,Vergers de Barry,Malus domestica,4,3,2019,-4.90527477843843,-3.4583557955021043,Plot_2033,-3.295836866004329,-2.2423615
Nicolas_J_Vereecken_Malus_domestica_Belgium_2019,Vergers de Brunehaut,Malus domestica,4,1,2019,-1.45528723260684,-2.2662174488231708,Plot_2034,-1.0930721082924943,-2.5809011
Nicolas_J_Vereecken_Malus_domestica_Belgium_2019,Vergers de la Vallee,Malus domestica,4,1,2019,-1.848917883068,-0.9209311114306572,Plot_2035,-0.5911255661676337,-1.2834
Nicolas_J_Vereecken_Malus_domestica_France_2016,Villebrun-Verger,Malus domestica,4,0,2016,-2.77258872223978,-4.969813299576001,Plot_2024,-2.6772785424354564,-2.388246
