study_id,old_site_id,crop,biome_num,management,sampling_year,log_vr_large,log_vr_small,log_vr_large_alf,log_vr_small_alf,log_vr_total_alf
Hajnalka_Szentgyorgyi_Fagopyrum_esculentum_Poland_2005,Branew,Fagopyrum esculentum,4,0,2005,-6.65929391968364,-3.22530671519849,-6.659293919683638,-5.272999558563747,-5.272999558563747
Hajnalka_Szentgyorgyi_Fagopyrum_esculentum_Poland_2005,Kapronie,Fagopyrum esculentum,4,0,2005,-6.20455776256869,-3.26011878340225,-6.20455776256869,-4.700480365792417,-4.59511985013459
Hajnalka_Szentgyorgyi_Fagopyrum_esculentum_Poland_2005,Kolonia Branewska,Fagopyrum esculentum,4,0,2005,-6.65929391968364,-3.25809653802148,-6.659293919683638,-5.560681631015528,-5.560681631015528
Hajnalka_Szentgyorgyi_Fagopyrum_esculentum_Poland_2005,Majdan,Fagopyrum esculentum,4,0,2005,-6.49223983502047,-2.64209223331041,-6.492239835020471,-5.393627546352362,-5.393627546352362
Hajnalka_Szentgyorgyi_Fagopyrum_esculentum_Poland_2005,Wolka Ratajska,Fagopyrum esculentum,4,0,2005,-6.17378610390194,-3.46573590279973,-6.173786103901937,-5.075173815233827,-5.075173815233827
Ignasi_Bartomeus_Brassica_napus_Sweden_2013,1,Brassica napus,4,0,2013,-1.79175946922805,-1.6094379124341,-1.791759469228055,-3.4011973816621555,-1.791759469228055
Ignasi_Bartomeus_Brassica_napus_Sweden_2013,10,Brassica napus,4,0,2013,-2.70805020110221,-1.09861228866811,-2.70805020110221,-3.4011973816621555,-2.70805020110221
Ignasi_Bartomeus_Brassica_napus_Sweden_2013,11,Brassica napus,4,0,2013,-2.70805020110221,-0.510825623765991,-2.70805020110221,-3.4011973816621555,-2.70805020110221
Ignasi_Bartomeus_Brassica_napus_Sweden_2013,12,Brassica napus,4,0,2013,-3.40119738166216,-0.916290731874155,-3.4011973816621555,-2.3025850929940455,-2.3025850929940455
Ignasi_Bartomeus_Brassica_napus_Sweden_2013,13,Brassica napus,4,0,2013,-3.40119738166216,-1.79175946922805,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555
Ignasi_Bartomeus_Brassica_napus_Sweden_2013,14,Brassica napus,4,0,2013,-3.40119738166216,-1.32175583998232,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555
Ignasi_Bartomeus_Brassica_napus_Sweden_2013,15,Brassica napus,4,0,2013,-2.01490302054226,-1.00330210886378,-2.0149030205422647,-1.791759469228055,-1.3217558399823195
Ignasi_Bartomeus_Brassica_napus_Sweden_2013,2,Brassica napus,4,0,2013,-2.30258509299405,-1.20397280432594,-2.3025850929940455,-1.791759469228055,-1.455287232606842
Ignasi_Bartomeus_Brassica_napus_Sweden_2013,3,Brassica napus,4,0,2013,-3.40119738166216,-0.693147180559945,-3.4011973816621555,-2.70805020110221,-2.70805020110221
Ignasi_Bartomeus_Brassica_napus_Sweden_2013,4,Brassica napus,4,0,2013,-3.40119738166216,-1.20397280432594,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555
Ignasi_Bartomeus_Brassica_napus_Sweden_2013,5,Brassica napus,4,0,2013,-2.70805020110221,-1.45528723260684,-2.70805020110221,-3.4011973816621555,-2.70805020110221
Ignasi_Bartomeus_Brassica_napus_Sweden_2013,6,Brassica napus,4,0,2013,-1.32175583998232,-0.567984037605939,-1.3217558399823195,-2.3025850929940455,-1.0986122886681098
Ignasi_Bartomeus_Brassica_napus_Sweden_2013,7,Brassica napus,4,0,2013,-2.30258509299405,-0.762140052046897,-2.3025850929940455,-2.0149030205422647,-1.6094379124341003
Ignasi_Bartomeus_Brassica_napus_Sweden_2013,8,Brassica napus,4,0,2013,-1.6094379124341,-1.45528723260684,-1.6094379124341003,-2.70805020110221,-1.455287232606842
Ignasi_Bartomeus_Brassica_napus_Sweden_2013,9,Brassica napus,4,0,2013,-3.40119738166216,-2.30258509299405,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555
Jeroen_Scheper_Brassica_napus_Netherlands_2011,Bussloo,Brassica napus,4,0,2011,-1.32175583998232,-1.04982212449868,-1.3217558399823195,-2.70805020110221,-1.1499055830556604
Jeroen_Scheper_Brassica_napus_Netherlands_2011,Deventer,Brassica napus,4,0,2011,-0.727048732235627,-1.52939520476056,-0.7270487322356266,-2.4849066497880004,-0.5978370007556204
Jeroen_Scheper_Brassica_napus_Netherlands_2011,Doetinchem,Brassica napus,4,0,2011,0.667829372575655,-0.430782916092454,0.6678293725756554,-2.0149030205422647,0.7259370033829363
Jeroen_Scheper_Brassica_napus_Netherlands_2011,Gelselaar,Brassica napus,4,0,2011,0.139761942375159,-0.483426649577876,0.13976194237515863,-4.0943445622221,0.13976194237515863
Jeroen_Scheper_Brassica_napus_Netherlands_2011,Kloosterhaar,Brassica napus,4,0,2011,-4.0943445622221,-2.99573227355399,-4.0943445622221,-4.0943445622221,-4.0943445622221
Jeroen_Scheper_Brassica_napus_Netherlands_2011,Lengel,Brassica napus,4,0,2011,-1.69644928942373,-1.26113121816588,-1.6964492894237302,-2.70805020110221,-1.455287232606842
Jeroen_Scheper_Brassica_napus_Netherlands_2011,Lettele,Brassica napus,4,0,2011,-0.510825623765991,-0.916290731874155,-0.5108256237659907,-2.4849066497880004,-0.40546510810816444
Jeroen_Scheper_Brassica_napus_Netherlands_2011,Schalkhaar,Brassica napus,4,0,2011,-1.45528723260684,-0.356674943938732,-1.455287232606842,-3.4011973816621555,-1.3862943611198906
Jeroen_Scheper_Brassica_napus_several_countries_2012,Bussloo,Brassica napus,4,0,2012,-2.99573227355399,-0.265703165733006,-2.995732273553991,-2.1484344131667874,-1.8971199848858813
Jeroen_Scheper_Brassica_napus_several_countries_2012,Doetinchem,Brassica napus,4,0,2012,-2.70805020110221,-0.958850346292951,-2.70805020110221,-1.6964492894237302,-1.455287232606842
Jeroen_Scheper_Brassica_napus_several_countries_2012,Gelselaar,Brassica napus,4,0,2012,-2.99573227355399,-0.22314355131421,-2.995732273553991,-2.70805020110221,-2.3025850929940455
Jeroen_Scheper_Brassica_napus_several_countries_2012,Kloosterhaar,Brassica napus,4,0,2012,-2.70805020110221,0.139761942375159,-2.70805020110221,-2.4849066497880004,-2.0149030205422647
Jeroen_Scheper_Brassica_napus_several_countries_2012,Lengel,Brassica napus,4,0,2012,-1.52939520476056,-1.38629436111989,-1.529395204760564,-2.70805020110221,-1.3217558399823195
Jeroen_Scheper_Brassica_napus_several_countries_2012,Schalkhaar,Brassica napus,4,0,2012,-2.30258509299405,-0.836248024200619,-2.3025850929940455,-2.4849066497880004,-1.791759469228055
Juliana_Hipolito_Coffea_arabica_Brazil_2013,C02,Coffea arabica,7,0,2013,-3.68887945411394,-2.99573227355399,-3.6888794541139363,-2.995732273553991,-2.995732273553991
Juliana_Hipolito_Coffea_arabica_Brazil_2013,C07,Coffea arabica,7,0,2013,-3.68887945411394,-1.89711998488588,-3.6888794541139363,-3.6888794541139363,-3.6888794541139363
Juliana_Hipolito_Coffea_arabica_Brazil_2013,C08,Coffea arabica,2,0,2013,-3.68887945411394,-2.30258509299405,-3.6888794541139363,-2.3025850929940455,-2.3025850929940455
Juliana_Hipolito_Coffea_arabica_Brazil_2013,C09,Coffea arabica,7,0,2013,-2.59026716544583,-2.30258509299405,-2.5902671654458267,-2.3025850929940455,-1.8971199848858813
Juliana_Hipolito_Coffea_arabica_Brazil_2013,C14,Coffea arabica,7,0,2013,-3.68887945411394,-2.07944154167984,-3.6888794541139363,-2.0794415416798357,-2.0794415416798357
Juliana_Hipolito_Coffea_arabica_Brazil_2013,C17,Coffea arabica,2,0,2013,-2.99573227355399,-2.59026716544583,-2.995732273553991,-2.5902671654458267,-2.3025850929940455
Juliana_Hipolito_Coffea_arabica_Brazil_2013,C18,Coffea arabica,2,0,2013,-3.68887945411394,-2.99573227355399,-3.6888794541139363,-2.995732273553991,-2.995732273553991
Juliana_Hipolito_Coffea_arabica_Brazil_2013,C19,Coffea arabica,2,0,2013,-3.68887945411394,-2.99573227355399,-3.6888794541139363,-2.995732273553991,-2.995732273553991
Juliana_Hipolito_Coffea_arabica_Brazil_2013,O01,Coffea arabica,2,3,2013,-3.68887945411394,-2.59026716544583,-3.6888794541139363,-2.5902671654458267,-2.5902671654458267
Juliana_Hipolito_Coffea_arabica_Brazil_2013,O03,Coffea arabica,7,3,2013,-3.68887945411394,-2.59026716544583,-3.6888794541139363,-2.5902671654458267,-2.5902671654458267
Juliana_Hipolito_Coffea_arabica_Brazil_2013,O04,Coffea arabica,7,3,2013,-2.99573227355399,-3.68887945411394,-2.995732273553991,-3.6888794541139363,-2.995732273553991
Juliana_Hipolito_Coffea_arabica_Brazil_2013,O06,Coffea arabica,7,3,2013,-3.68887945411394,-2.59026716544583,-3.6888794541139363,-2.5902671654458267,-2.5902671654458267
Juliana_Hipolito_Coffea_arabica_Brazil_2013,O08,Coffea arabica,7,3,2013,-3.68887945411394,-2.99573227355399,-3.6888794541139363,-2.995732273553991,-2.995732273553991
Juliana_Hipolito_Coffea_arabica_Brazil_2013,O09,Coffea arabica,7,3,2013,-3.68887945411394,-2.30258509299405,-3.6888794541139363,-2.5902671654458267,-2.5902671654458267
Juliana_Hipolito_Coffea_arabica_Brazil_2013,O12,Coffea arabica,7,3,2013,-2.59026716544583,-3.68887945411394,-2.5902671654458267,-3.6888794541139363,-2.5902671654458267
Juliana_Hipolito_Coffea_arabica_Brazil_2013,O14,Coffea arabica,7,3,2013,-3.68887945411394,-2.99573227355399,-3.6888794541139363,-2.995732273553991,-2.995732273553991
Juliana_Hipolito_Coffea_arabica_Brazil_2013,O18,Coffea arabica,2,3,2013,-3.68887945411394,-2.30258509299405,-3.6888794541139363,-2.3025850929940455,-2.3025850929940455
Juliana_Hipolito_Coffea_arabica_Brazil_2014,C03,Coffea arabica,7,0,2014,-2.59026716544583,-1.74296930505862,-2.5902671654458267,-1.742969305058623,-1.491654876777717
Juliana_Hipolito_Coffea_arabica_Brazil_2014,C04,Coffea arabica,7,0,2014,-2.59026716544583,-2.99573227355399,-2.5902671654458267,-2.995732273553991,-2.3025850929940455
Juliana_Hipolito_Coffea_arabica_Brazil_2014,C07,Coffea arabica,7,0,2014,-2.99573227355399,-1.89711998488588,-2.995732273553991,-2.0794415416798357,-1.8971199848858813
Juliana_Hipolito_Coffea_arabica_Brazil_2014,C09,Coffea arabica,7,0,2014,-3.68887945411394,-2.99573227355399,-3.6888794541139363,-2.995732273553991,-2.995732273553991
Juliana_Hipolito_Coffea_arabica_Brazil_2014,C17,Coffea arabica,2,0,2014,-2.59026716544583,-2.99573227355399,-2.5902671654458267,-2.995732273553991,-2.3025850929940455
Juliana_Hipolito_Coffea_arabica_Brazil_2014,O01,Coffea arabica,2,3,2014,-3.68887945411394,-2.59026716544583,-3.6888794541139363,-2.5902671654458267,-2.5902671654458267
Juliana_Hipolito_Coffea_arabica_Brazil_2014,O03,Coffea arabica,7,3,2014,-2.99573227355399,-2.99573227355399,-2.995732273553991,-2.995732273553991,-2.5902671654458267
Juliana_Hipolito_Coffea_arabica_Brazil_2014,O04,Coffea arabica,7,3,2014,-3.68887945411394,-2.99573227355399,-3.6888794541139363,-2.995732273553991,-2.995732273553991
Juliana_Hipolito_Coffea_arabica_Brazil_2014,O07,Coffea arabica,7,3,2014,-3.68887945411394,-1.49165487677772,-3.6888794541139363,-1.491654876777717,-1.491654876777717
Juliana_Hipolito_Coffea_arabica_Brazil_2014,O08,Coffea arabica,7,3,2014,-3.68887945411394,-2.59026716544583,-3.6888794541139363,-2.5902671654458267,-2.5902671654458267
Juliana_Hipolito_Coffea_arabica_Brazil_2014,O09,Coffea arabica,7,3,2014,-3.68887945411394,-2.99573227355399,-3.6888794541139363,-2.995732273553991,-2.995732273553991
Juliana_Hipolito_Coffea_arabica_Brazil_2014,O14,Coffea arabica,7,3,2014,-2.99573227355399,-2.99573227355399,-2.995732273553991,-2.995732273553991,-2.5902671654458267
Juliana_Hipolito_Mangifera_indica_Brazil_2005,1,Mangifera indica,2,0,2005,-7.96554557312999,-6.17378610390194,-7.965545573129992,-6.866933284461882,-6.866933284461882
Juliana_Hipolito_Mangifera_indica_Brazil_2005,2,Mangifera indica,2,0,2005,-7.27239839257005,-6.17378610390194,-7.272398392570047,-6.579251212010101,-6.579251212010101
Juliana_Hipolito_Mangifera_indica_Brazil_2005,3,Mangifera indica,2,0,2005,-7.27239839257005,-4.969813299576,-7.272398392570047,-5.19295685089021,-5.19295685089021
Juliana_Hipolito_Mangifera_indica_Brazil_2005,4,Mangifera indica,2,0,2005,-7.27239839257005,-5.88610403145016,-7.272398392570047,-5.886104031450156,-5.886104031450156
Katherine_LW_Burns_Malus_domestica_Ireland_2018,c.IAJ.C,Malus domestica,4,0,2018,-2.21784386453896,-3.60413822565885,-2.2178438645389553,-3.6041382256588457,-2.0459936076122958
Katherine_LW_Burns_Malus_domestica_Ireland_2018,c.IAJ.E,Malus domestica,4,0,2018,-2.56494935746154,-2.88340308858007,-2.5649493574615367,-3.5765502691400166,-2.3237873006446486
Katherine_LW_Burns_Malus_domestica_Ireland_2018,c.LHO.C,Malus domestica,4,0,2018,-3.16406758837321,-1.69773051957978,-3.164067588373206,-2.7586024802650413,-2.316769727986002
Katherine_LW_Burns_Malus_domestica_Ireland_2018,c.LHO.E,Malus domestica,4,0,2018,-2.84620053958303,-2.55851846713125,-2.846200539583027,-3.4339872044851463,-2.4784757594577096
Katherine_LW_Burns_Malus_domestica_Ireland_2018,c.LWO.C,Malus domestica,4,0,2018,-2.58571134890997,-4.98360662170834,-2.585711348909966,-4.983606621708336,-2.585711348909966
Katherine_LW_Burns_Malus_domestica_Ireland_2018,c.LWO.E,Malus domestica,4,0,2018,-3.19184715248028,-2.58571134890997,-3.1918471524802814,-3.0376964726530233,-2.498699971920336
Katherine_LW_Burns_Malus_domestica_Ireland_2018,c.MFO.C,Malus domestica,4,0,2018,-3.20545280453606,-3.20545280453606,-3.20545280453606,-3.898599985096005,-2.917770732084279
Katherine_LW_Burns_Malus_domestica_Ireland_2018,c.MFO.E,Malus domestica,4,0,2018,-3.01693448120459,-2.76562005292369,-3.016934481204594,-3.5765502691400166,-2.6602595372658615
Katherine_LW_Burns_Malus_domestica_Ireland_2018,d.BAF.C,Malus domestica,4,0,2018,-1.33020489446885,-1.90355087521617,-1.330204894468847,-2.8526314299133175,-1.1478833376748925
Katherine_LW_Burns_Malus_domestica_Ireland_2018,d.BAF.E,Malus domestica,4,0,2018,-1.29756624551121,-2.08980432871538,-1.2975662455112065,-3.3219480100080148,-1.1903207151576087
Katherine_LW_Burns_Malus_domestica_Ireland_2018,d.IAJ.C,Malus domestica,4,0,2018,-3.15463355613985,-2.17380430312812,-3.154633556139847,-5.351858133476067,-3.154633556139847
Katherine_LW_Burns_Malus_domestica_Ireland_2018,d.IAJ.E,Malus domestica,4,0,2018,-2.65825953659919,-1.86332966172931,-2.6582595365991946,-3.100092288878234,-2.2062744128561373
Katherine_LW_Burns_Malus_domestica_Ireland_2018,d.LIA.C,Malus domestica,4,0,2018,-1.93152141160321,-2.62466859216316,-1.9315214116032136,-3.9464244321454784,-1.836211231798889
Katherine_LW_Burns_Malus_domestica_Ireland_2018,d.LIA.E,Malus domestica,4,0,2018,-2.20204386377217,-2.04170121369699,-2.202043863772168,-3.258096538021482,-1.9363406980391626
Katherine_LW_Burns_Malus_domestica_Ireland_2018,d.TAF.C,Malus domestica,4,0,2018,-2.80568867066613,-1.96944064646551,-2.805688670666126,-3.984343667007772,-2.5980493058878817
Katherine_LW_Burns_Malus_domestica_Ireland_2018,d.TAF.E,Malus domestica,4,0,2018,-3.24356843745857,-2.14495614879046,-3.2435684374585723,-3.2435684374585723,-2.6149597780361984
Katherine_LW_Burns_Vicia_faba_Ireland_2018,BDF.18.C,Vicia faba,4,0,2018,-3.2188758248682,-5.01063529409626,-3.2188758248682006,-5.0106352940962555,-3.2188758248682006
Katherine_LW_Burns_Vicia_faba_Ireland_2018,BDF.18.E,Vicia faba,4,0,2018,-2.93119375241642,-5.01063529409626,-2.9311937524164198,-5.0106352940962555,-2.9311937524164198
Katherine_LW_Burns_Vicia_faba_Ireland_2019,JGF.19.C,Vicia faba,4,0,2019,-2.77258872223978,-5.48063892334199,-2.772588722239781,-5.480638923341991,-2.772588722239781
Katherine_LW_Burns_Vicia_faba_Ireland_2019,KSF.19.C,Vicia faba,4,0,2019,-3.40119738166216,-5.48063892334199,-3.4011973816621555,-5.480638923341991,-3.4011973816621555
Katherine_LW_Burns_Vicia_faba_Ireland_2019,KSF.19.E,Vicia faba,4,0,2019,-3.68887945411394,-5.48063892334199,-3.6888794541139363,-5.480638923341991,-3.6888794541139363
Katherine_LW_Burns_Vicia_faba_Ireland_2019,NGF.19.C,Vicia faba,4,0,2019,-2.04665171885684,-5.48063892334199,-2.046651718856845,-5.480638923341991,-2.046651718856845
Katherine_LW_Burns_Vicia_faba_Ireland_2019,NGF.19.E,Vicia faba,4,0,2019,-2.26176309847379,-5.48063892334199,-2.2617630984737906,-5.480638923341991,-2.2617630984737906
Leah_Blechschmidt_Malus_domestica_Canada_2018,1,Malus domestica,4,0,2018,-4.21212759787848,-2.60268968544438,-4.212127597878484,-2.6026896854443837,-2.6026896854443837
Leah_Blechschmidt_Malus_domestica_Canada_2018,10,Malus domestica,4,0,2018,-3.04289774199642,0.688801709300443,-3.0428977419964216,0.6888017093004429,0.7066063339339496
Leah_Blechschmidt_Malus_domestica_Canada_2018,13,Malus domestica,4,0,2018,-2.87235325239349,-1.4860588912736,-2.872353252393486,-1.4860588912735955,-1.3142086343469364
Leah_Blechschmidt_Malus_domestica_Canada_2018,14,Malus domestica,4,0,2018,-4.0943445622221,-3.40119738166216,-4.0943445622221,-3.4011973816621555,-3.4011973816621555
Leah_Blechschmidt_Malus_domestica_Canada_2018,2,Malus domestica,4,0,2018,-4.0943445622221,-1.89711998488588,-4.0943445622221,-1.8971199848858813,-1.8971199848858813
Leah_Blechschmidt_Malus_domestica_Canada_2018,3,Malus domestica,4,0,2018,-3.62434093297637,-2.01490302054226,-3.624340932976365,-2.0149030205422647,-1.91959284073794
Leah_Blechschmidt_Malus_domestica_Canada_2018,4,Malus domestica,4,0,2018,-3.2188758248682,-2.01490302054226,-3.2188758248682006,-2.0149030205422647,-1.8325814637483102
Leah_Blechschmidt_Malus_domestica_Canada_2018,5,Malus domestica,4,0,2018,-3.74212396863275,-0.201164644595434,-3.7421239686327485,-1.10306663901749,-1.06797531920622
Leah_Blechschmidt_Malus_domestica_Canada_2018,6,Malus domestica,4,0,2018,-2.93119375241642,-2.42036812865043,-2.9311937524164198,-4.029806041084529,-2.9311937524164198
Leah_Blechschmidt_Malus_domestica_Canada_2018,8,Malus domestica,4,0,2018,-4.31748811353631,-1.83258146374831,-4.31748811353631,-1.8325814637483102,-1.8325814637483102
Leah_Blechschmidt_Malus_domestica_Canada_2019,1,Malus domestica,4,0,2019,-3.47019025314911,-0.313189831998994,-3.470190253149107,-1.8607523407150068,-1.765442160910682
Leah_Blechschmidt_Malus_domestica_Canada_2019,10,Malus domestica,4,0,2019,-0.624648258206278,0.843435535922091,-0.6246482582062776,-0.2499548087648669,0.26399094233736736
Leah_Blechschmidt_Malus_domestica_Canada_2019,11,Malus domestica,4,0,2019,-3.14988295338125,-0.95265837604503,-3.1498829533812494,-2.05127066471314,-1.8505999692509885
Leah_Blechschmidt_Malus_domestica_Canada_2019,12,Malus domestica,4,0,2019,-3.29583686600433,-0.944461608840851,-3.295836866004329,-3.295836866004329,-2.890371757896165
Leah_Blechschmidt_Malus_domestica_Canada_2019,13,Malus domestica,4,0,2019,-4.0943445622221,-3.40119738166216,-4.0943445622221,-4.0943445622221,-4.0943445622221
Leah_Blechschmidt_Malus_domestica_Canada_2019,14,Malus domestica,4,0,2019,-3.51898041731854,-1.72722094809048,-3.518980417318539,-2.8258332367585934,-2.6026896854443837
Leah_Blechschmidt_Malus_domestica_Canada_2019,2,Malus domestica,4,0,2019,-2.89037175789616,-0.897941593205959,-2.890371757896165,-2.379546134130174,-2.043073897508961
Leah_Blechschmidt_Malus_domestica_Canada_2019,4,Malus domestica,4,0,2019,-2.08389589202922,-1.45528723260684,-2.0838958920292168,-2.553899521274952,-1.6784307839210522
Leah_Blechschmidt_Malus_domestica_Canada_2019,5,Malus domestica,4,0,2019,-2.23804657185647,-0.27443684570176,-2.2380465718564744,-0.9852836033611064,-0.7621400520468967
Leah_Blechschmidt_Malus_domestica_Canada_2019,7,Malus domestica,4,0,2019,-2.12026353620009,-0.579818495252942,-2.120263536200091,-1.8325814637483102,-1.3217558399823195
Leah_Blechschmidt_Malus_domestica_Canada_2019,8,Malus domestica,4,0,2019,-4.21212759787848,-2.26621744882317,-4.212127597878484,-3.518980417318539,-3.518980417318539
Leah_Blechschmidt_Malus_domestica_Canada_2019,9,Malus domestica,4,0,2019,-2.70805020110221,-3.80666248977032,-2.70805020110221,-3.8066624897703196,-2.70805020110221
Louis_Sutter_Brassica_napus_Switzerland_2014,S1,Brassica napus,4,0,2014,-3.71705033108063,-2.95491027903374,-3.7170503310806327,-3.4657359027997265,-2.9549102790337356
Louis_Sutter_Brassica_napus_Switzerland_2014,S10,Brassica napus,4,0,2014,-4.56434819146784,-2.61843804241252,-4.564348191467836,-3.1780538303479458,-3.0239031505206873
Louis_Sutter_Brassica_napus_Switzerland_2014,S11,Brassica napus,4,0,2014,-4.969813299576,-1.50407739677627,-4.969813299576001,-2.9549102790337356,-2.890371757896165
Louis_Sutter_Brassica_napus_Switzerland_2014,S12,Brassica napus,4,0,2014,-3.3603753871419,-1.14117190308691,-3.3603753871419,-3.2650652073375754,-2.667228206581955
Louis_Sutter_Brassica_napus_Switzerland_2014,S13,Brassica napus,4,0,2014,-5.66296048013595,-1.73113484741162,-5.662960480135946,-1.791759469228055,-1.791759469228055
Louis_Sutter_Brassica_napus_Switzerland_2014,S14,Brassica napus,4,0,2014,-4.969813299576,-2.95491027903374,-4.969813299576001,-4.564348191467836,-4.276666119016055
Louis_Sutter_Brassica_napus_Switzerland_2014,S15,Brassica napus,4,0,2014,-4.969813299576,-2.5274662642068,-4.969813299576001,-3.7170503310806327,-3.58351893845611
Louis_Sutter_Brassica_napus_Switzerland_2014,S16,Brassica napus,4,0,2014,-5.66296048013595,-4.969813299576,-5.662960480135946,-4.969813299576001,-4.969813299576001
Louis_Sutter_Brassica_napus_Switzerland_2014,S17,Brassica napus,4,0,2014,-5.66296048013595,-2.57191802677763,-5.662960480135946,-4.564348191467836,-4.564348191467836
Louis_Sutter_Brassica_napus_Switzerland_2014,S18,Brassica napus,4,0,2014,-4.969813299576,-2.95491027903374,-4.969813299576001,-3.4657359027997265,-3.3603753871419
Louis_Sutter_Brassica_napus_Switzerland_2014,S2,Brassica napus,4,0,2014,-5.66296048013595,-1.31915505828226,-5.662960480135946,-2.9549102790337356,-2.9549102790337356
Louis_Sutter_Brassica_napus_Switzerland_2014,S3,Brassica napus,4,0,2014,-5.66296048013595,-1.79175946922805,-5.662960480135946,-2.9549102790337356,-2.9549102790337356
Louis_Sutter_Brassica_napus_Switzerland_2014,S4,Brassica napus,4,0,2014,-5.66296048013595,-2.82974713607973,-5.662960480135946,-3.2650652073375754,-3.2650652073375754
Louis_Sutter_Brassica_napus_Switzerland_2014,S5,Brassica napus,4,0,2014,-5.66296048013595,-2.61843804241252,-5.662960480135946,-2.9549102790337356,-2.9549102790337356
Louis_Sutter_Brassica_napus_Switzerland_2014,S6,Brassica napus,4,0,2014,-5.66296048013595,-2.36712361413162,-5.662960480135946,-3.871201010907891,-3.871201010907891
Louis_Sutter_Brassica_napus_Switzerland_2014,S7,Brassica napus,4,0,2014,-4.56434819146784,-2.95491027903374,-4.564348191467836,-3.4657359027997265,-3.2650652073375754
Louis_Sutter_Brassica_napus_Switzerland_2014,S8,Brassica napus,4,0,2014,-4.969813299576,-2.2289732756508,-4.969813299576001,-3.58351893845611,-3.4657359027997265
Louis_Sutter_Brassica_napus_Switzerland_2014,S9,Brassica napus,4,0,2014,-5.66296048013595,-2.26176309847379,-5.662960480135946,-2.2617630984737906,-2.2617630984737906
Marcos_Minarro_Malus_domestica_Spain_2015,Bus06,Malus domestica,4,1,2015,-4.31748811353631,-1.48427476948009,-4.31748811353631,-2.70805020110221,-2.70805020110221
Marcos_Minarro_Malus_domestica_Spain_2015,Cal17,Malus domestica,4,1,2015,-4.31748811353631,-1.83258146374831,-4.31748811353631,-3.2188758248682006,-3.2188758248682006
Marcos_Minarro_Malus_domestica_Spain_2015,Cam07,Malus domestica,4,3,2015,-3.62434093297637,-2.37143511754125,-3.624340932976365,-2.9309437836612124,-2.707850221099544
Marcos_Minarro_Malus_domestica_Spain_2015,Cay09,Malus domestica,4,1,2015,-2.12026353620009,-1.83258146374831,-2.120263536200091,-2.70805020110221,-1.7525387560747736
Marcos_Minarro_Malus_domestica_Spain_2015,Cey08,Malus domestica,4,1,2015,-2.93119375241642,-0.257027861759212,-2.9311937524164198,-1.6093712479895572,-1.427060801627743
Marcos_Minarro_Malus_domestica_Spain_2015,Col13,Malus domestica,4,1,2015,-3.62434093297637,-1.75253875607477,-3.624340932976365,-3.2188758248682006,-2.9311937524164198
Marcos_Minarro_Malus_domestica_Spain_2015,Gai04,Malus domestica,4,1,2015,-3.2188758248682,-1.32175583998232,-3.2188758248682006,-3.624340932976365,-2.9311937524164198
Marcos_Minarro_Malus_domestica_Spain_2015,Lav16,Malus domestica,4,1,2015,-2.70805020110221,-1.13943428318836,-2.70805020110221,-2.371577964480997,-1.91959284073794
Marcos_Minarro_Malus_domestica_Spain_2015,Mas12,Malus domestica,4,1,2015,-3.2188758248682,-1.6094379124341,-3.2188758248682006,-2.371577964480997,-2.120263536200091
Marcos_Minarro_Malus_domestica_Spain_2015,Mun24,Malus domestica,4,3,2015,-3.2188758248682,-3.2188758248682,-3.2188758248682006,-3.2188758248682006,-2.70805020110221
Marcos_Minarro_Malus_domestica_Spain_2015,Nor22,Malus domestica,4,1,2015,-2.70805020110221,-0.851752210736584,-2.70805020110221,-2.0149030205422647,-1.6784307839210517
Marcos_Minarro_Malus_domestica_Spain_2015,Obi23,Malus domestica,4,1,2015,-1.6094379124341,-1.37304913436987,-1.6094379124341003,-1.8325814637483102,-1.0593915755148284
Marcos_Minarro_Malus_domestica_Spain_2015,Pan21,Malus domestica,4,1,2015,-2.70805020110221,-1.32175583998232,-2.70805020110221,-2.5257286443082556,-2.0149030205422647
Marcos_Minarro_Malus_domestica_Spain_2015,Por10,Malus domestica,4,1,2015,-3.62434093297637,-1.22640020666557,-3.624340932976365,-2.9309437836612124,-2.707850221099544
Marcos_Minarro_Malus_domestica_Spain_2015,Que19,Malus domestica,4,1,2015,-3.2188758248682,-1.48427476948009,-3.2188758248682006,-2.70805020110221,-2.371577964480997
Marcos_Minarro_Malus_domestica_Spain_2015,Qui15,Malus domestica,4,1,2015,-2.371577964481,-1.37304913436987,-2.371577964480997,-2.9311937524164198,-2.0149030205422647
Marcos_Minarro_Malus_domestica_Spain_2015,Ria02,Malus domestica,4,1,2015,-3.62434093297637,-2.12026353620009,-3.624340932976365,-3.2188758248682006,-2.9311937524164198
Marcos_Minarro_Malus_domestica_Spain_2015,Sal20,Malus domestica,4,1,2015,-1.54489939129653,-1.0216142111808,-1.5448993912965292,-2.37143511754125,-1.2264002066655664
Marcos_Minarro_Malus_domestica_Spain_2015,San18,Malus domestica,4,1,2015,-3.62434093297637,-1.83258146374831,-3.624340932976365,-3.2188758248682006,-2.9311937524164198
Marcos_Minarro_Malus_domestica_Spain_2015,Sel01,Malus domestica,4,3,2015,-0.762140052046897,-0.027056070023505,-0.7621400520468967,-2.9311937524164198,-0.6799019538099246
